date,value
2043600,2.54025
2043900,2.536
2044200,2.536
2044500,2.55403
2044800,2.555
2045100,2.56572
2045400,2.56832
2045700,2.5624
2046000,2.58537
2046300,2.612
2046600,2.6202
2046900,2.6314
2047200,2.63758
2047500,2.66131
2047800,2.67519
2048100,2.69741
2048400,2.70862
2048700,2.715
2049000,2.7262
2049300,2.75041
2049600,2.77016
2049900,2.7884
2050200,2.79705
2050500,2.82059
2050800,2.82052
2051100,2.82
2051400,2.83186
2051700,2.842
2052000,2.83823
2052300,2.835
2052600,2.84092
2052900,2.846
2053200,2.85499
2053500,2.86169
2053800,2.87822
2054100,2.89954
2054400,2.902
2054700,2.902
2055000,2.90241
2055300,2.90647
2055600,2.91763
2055900,2.92321
2056200,2.93491
2056500,2.94984
2056800,2.97959
2057100,2.97679
2057400,2.98835
2057700,3
2058000,3.00265
2058300,3.008
2058600,3.02444
2058900,3.039
2059200,3.04595
2059500,3.06
2059800,3.06231
2060100,3.067
2060400,3.07982
2060700,3.106
2061000,3.12415
2061300,3.131
2061600,3.14091
2061900,3.155
2062200,3.16363
2062500,3.1648
2062800,3.16557
2063100,3.169
2063400,3.17491
2063700,3.187
2064000,3.19585
2064300,3.214
2064600,3.21628
2064900,3.232
2065200,3.22795
2065500,3.2
2065800,3.21692
2066100,3.334
2066400,3.33726
2066700,3.344
2067000,3.35011
2067300,3.393
2067600,3.393
2067900,3.43456
2068200,3.438
2068500,3.44997
2068800,3.45209
2069100,3.46
2069400,3.47832
2069700,3.611
2070000,3.62118
2070300,3.696
2070600,3.696
2070900,3.75663
2071200,3.7752
2071500,3.78426
2071800,3.78872
2072100,3.801
2072400,3.83464
2072700,3.88718
2073000,3.92027
2073300,3.92869
2073600,3.94227
2073900,4
2074200,3.99742
2074500,3.995
2074800,4.01247
2075100,4.051
2075400,4.06582
2075700,4.08308
2076000,4.1241
2076300,4.141
2076600,4.20212
2076900,4.22559
2077200,4.24142
2077500,4.257
2077800,4.26076
2078100,4.269
2078400,4.25618
2078700,4.24948
2079000,4.24606
2079300,4.245
2079600,4.23005
2079900,4.20897
2080200,4.15783
2080500,4.116
2080800,4.09857
2081100,4.06
2081400,4.04603
2081700,4.015
2082000,4.0079
2082300,3.95
2082600,3.92141
2082900,3.857
2083200,3.85095
2083500,3.73939
2083800,3.722
2084100,3.609
2084400,3.56361
2084700,3.46
2085000,3.44021
2085300,3.395
2085600,3.395
2085900,3.14821
2086200,3.05802
2086500,2.9775
2086800,2.89953
2087100,2.8187
2087400,2.75713
2087700,2.70981
2088000,2.64692
2088300,2.60824
2088600,2.51385
2088900,2.467
2089200,2.40444
2089500,2.33514
2089800,2.26341
2090100,2.1706
2090400,2.13933
2090700,2.04896
2091000,2.01965
2091300,1.95748
2091600,1.85752
2091900,1.775
2092200,1.76131
2092500,1.71315
2092800,1.69217
2093100,1.64509
2093400,1.57983
2093700,1.54126
2094000,1.52599
2094300,1.49417
2094600,1.47161
2094900,1.44299
2095200,1.42768
2095500,1.3811
2095800,1.369
2096100,1.35485
2096400,1.34066
2096700,1.307
2097000,1.29799
2097300,1.28839
2097600,1.2581
2097900,1.239
2098200,1.23939
2098500,1.24116
2098800,1.22202
2099100,1.203
2099400,1.18133
2099700,1.15628
2100000,1.13761
2100300,1.121
2100600,1.11381
2100900,1.096
2101200,1.09461
2101500,1.08
2101800,1.07966
2102100,1.076
2102400,1.06944
2102700,1.053
2103000,1.05233
2103300,1.0458
2103600,1.04361
2103900,1.036
2104200,1.0354
2104500,1.03335
2104800,1.03317
2105100,1.035
2105400,1.03736
2105700,1.064
2106000,1.06569
2106300,1.07
2106600,1.07098
2106900,1.082
2107200,1.082
2107500,1.10314
2107800,1.106
2108100,1.11918
2108400,1.12545
2108700,1.13866
2109000,1.16058
2109300,1.18884
2109600,1.21012
2109900,1.23259
2110200,1.24421
2110500,1.28903
2110800,1.3183
2111100,1.36271
2111400,1.43091
2111700,1.4793
2112000,1.52376
2112300,1.539
2112600,1.64583
2112900,1.662
2113200,1.70801
2113500,1.7308
2113800,1.7391
2114100,1.747
2114400,1.82573
2114700,1.864
2115000,1.92922
2115300,1.961
2115600,1.97485
2115900,1.98965
2116200,2.02979
2116500,2.098
2116800,2.14816
2117100,2.205
2117400,2.19838
2117700,2.18279
2118000,2.21704
2118300,2.283
2118600,2.2969
2118900,2.335
2119200,2.33574
2119500,2.346
2119800,2.37001
2120100,2.436
2120400,2.43467
2120700,2.431
2121000,2.43041
2121300,2.42297
2121600,2.43742
2121900,2.44017
2122200,2.43694
2122500,2.442
2122800,2.44094
2123100,2.438
2123400,2.45256
2123700,2.4648
2124000,2.48209
2124300,2.49216
2124600,2.51915
2124900,2.53423
2125200,2.53367
2125500,2.51648
2125800,2.5178
2126100,2.53239
2126400,2.52875
2126700,2.525
2127000,2.53781
2127300,2.54567
2127600,2.54527
2127900,2.54192
2128200,2.55316
2128500,2.559
2128800,2.57967
2129100,2.58346
2129400,2.57269
2129700,2.541
2130000,2.54048
2130300,2.539
2130600,2.56947
2130900,2.60593
2131200,2.62746
2131500,2.655
2131800,2.65669
2132100,2.64038
2132400,2.64617
2132700,2.6718
2133000,2.67987
2133300,2.689
2133600,2.69027
2133900,2.694
2134200,2.694
2134500,2.694
2134800,2.69953
2135100,2.716
2135400,2.71946
2135700,2.7308
2136000,2.73406
2136300,2.739
2136600,2.74765
2136900,2.77722
2137200,2.79259
2137500,2.795
2137800,2.80714
2138100,2.825
2138400,2.82992
2138700,2.83656
2139000,2.8534
2139300,2.864
2139600,2.88085
2139900,2.89
2140200,2.9159
2140500,2.93
2140800,2.9313
2141100,2.932
2141400,2.95003
2141700,2.96
2142000,2.96194
2142300,2.963
2142600,2.97268
2142900,2.978
2143200,2.978
2143500,3.04651
2143800,3.06914
2144100,3.071
2144400,3.08367
2144700,3.086
2145000,3.10288
2145300,3.106
2145600,3.14646
2145900,3.15361
2146200,3.15407
2146500,3.16532
2146800,3.20996
2147100,3.2808
2147400,3.26923
2147700,3.234
2148000,3.24976
2148300,3.29554
2148600,3.32621
2148900,3.34656
2149200,3.35046
2149500,3.364
2149800,3.36539
2150100,3.38068
2150400,3.38451
2150700,3.448
2151000,3.4378
2151300,3.40543
2151600,3.397
2151900,3.42987
2152200,3.42977
2152500,3.458
2152800,3.44761
2153100,3.44656
2153400,3.46392
2153700,3.45261
2154000,3.40555
2154300,3.40142
2154600,3.48623
2154900,3.55835
2155200,3.58448
2155500,3.61002
2155800,3.59374
2156100,3.60708
2156400,3.66491
2156700,3.692
2157000,3.69716
2157300,3.70938
2157600,3.71652
2157900,3.74239
2158200,3.74331
2158500,3.782
2158800,3.78195
2159100,3.78197
2159400,3.78235
2159700,3.786
2160000,3.81782
2160300,3.861
2160600,3.8704
2160900,3.92029
2161200,3.91639
2161500,3.94458
2161800,3.949
2162100,3.95393
2162400,3.95627
2162700,4.013
2163000,4.00509
2163300,4.00529
2163600,4.00119
2163900,4.01643
2164200,4.03049
2164500,4.03998
2164800,4.03267
2165100,4.04658
2165400,4.03771
2165700,4.025
2166000,4.02377
2166300,3.99034
2166600,3.96947
2166900,3.93889
2167200,3.93444
2167500,3.936
2167800,3.936
2168100,3.9114
2168400,3.84924
2168700,3.8142
2169000,3.81325
2169300,3.72251
2169600,3.64561
2169900,3.634
2170200,3.56471
2170500,3.44481
2170800,3.41975
2171100,3.40507
2171400,3.34991
2171700,3.21618
2172000,3.17719
2172300,3.13285
2172600,3.01475
2172900,2.95875
2173200,2.92304
2173500,2.81774
2173800,2.79612
2174100,2.67994
2174400,2.63302
2174700,2.522
2175000,2.50963
2175300,2.397
2175600,2.37004
2175900,2.32686
2176200,2.26195
2176500,2.1825
2176800,2.13586
2177100,2.06557
2177400,2.03406
2177700,1.96912
2178000,1.91141
2178300,1.86001
2178600,1.79209
2178900,1.759
2179200,1.68831
2179500,1.65142
2179800,1.62896
2180100,1.5643
2180400,1.5562
2180700,1.524
2181000,1.50326
2181300,1.47053
2181600,1.44321
2181900,1.40757
2182200,1.38552
2182500,1.3422
2182800,1.33254
2183100,1.31699
2183400,1.29571
2183700,1.265
2184000,1.25576
2184300,1.22999
2184600,1.22678
2184900,1.21101
2185200,1.2074
2185500,1.19302
2185800,1.193
2186100,1.15168
2186400,1.15161
2186700,1.13004
2187000,1.13
2187300,1.11304
2187600,1.11162
2187900,1.09325
2188200,1.10235
2188500,1.105
2188800,1.10041
2189100,1.08668
2189400,1.07764
2189700,1.0682
2190000,1.06605
2190300,1.06398
2190600,1.06124
2190900,1.0604
2191200,1.05764
2191500,1.05279
2191800,1.06249
2192100,1.07799
2192400,1.07164
2192700,1.06993
2193000,1.07558
2193300,1.08239
2193600,1.09234
2193900,1.10764
2194200,1.11547
2194500,1.12701
2194800,1.13186
2195100,1.1416
2195400,1.14151
2195700,1.20118
2196000,1.22221
2196300,1.236
2196600,1.23857
2196900,1.25725
2197200,1.27733
2197500,1.33809
2197800,1.38696
2198100,1.41525
2198400,1.43075
2198700,1.454
2199000,1.57142
2199300,1.66506
2199600,1.68772
2199900,1.72099
2200200,1.74453
2200500,1.761
2200800,1.78817
2201100,1.82858
2201400,1.85234
2201700,1.86859
2202000,1.8916
2202300,1.91067
2202600,1.93862
2202900,1.98
2203200,2.02304
2203500,2.078
2203800,2.08832
2204100,2.12216
2204400,2.16503
2204700,2.19983
2205000,2.2055
2205300,2.248
2205600,2.25281
2205900,2.28018
2206200,2.29008
2206500,2.36658
2206800,2.36925
2207100,2.375
2207400,2.375
2207700,2.38978
2208000,2.40153
2208300,2.41658
2208600,2.43429
2208900,2.447
2209200,2.45057
2209500,2.457
2209800,2.46193
2210100,2.485
2210400,2.48605
2210700,2.4898
2211000,2.49363
2211300,2.513
2211600,2.513
2211900,2.53732
2212200,2.53887
2212500,2.543
2212800,2.543
2213100,2.5712
2213400,2.572
2213700,2.6089
2214000,2.61
2214300,2.62357
2214600,2.624
2214900,2.63368
2215200,2.64139
2215500,2.64661
2215800,2.66159
2216100,2.66481
2216400,2.65983
2216700,2.66069
2217000,2.666
2217300,2.668
2217600,2.67259
2217900,2.67909
2218200,2.68404
2218500,2.7
2218800,2.70919
2219100,2.712
2219400,2.738
2219700,2.746
2220000,2.76624
2220300,2.78493
2220600,2.78436
2220900,2.812
2221200,2.81493
2221500,2.83
2221800,2.83
2222100,2.85309
2222400,2.8601
2222700,2.892
2223000,2.892
2223300,2.91695
2223600,2.918
2223900,2.93817
2224200,2.939
2224500,2.95342
2224800,2.958
2225100,2.9608
2225400,2.98363
2225700,2.9952
2226000,3.00269
2226300,3.01361
2226600,3.03127
2226900,3.05633
2227200,3.05855
2227500,3.05401
2227800,3.05976
2228100,3.06
2228400,3.06714
2228700,3.0774
2229000,3.08942
2229300,3.097
2229600,3.10866
2229900,3.118
2230200,3.13912
2230500,3.146
2230800,3.1474
2231100,3.15268
2231400,3.19091
2231700,3.193
2232000,3.21416
2232300,3.23125
2232600,3.23948
2232900,3.242
2233200,3.24917
2233500,3.25243
2233800,3.27058
2234100,3.28
2234400,3.27615
2234700,3.273
2235000,3.27854
2235300,3.28359
2235600,3.2829
2235900,3.292
2236200,3.29639
2236500,3.3
2236800,3.31007
2237100,3.36084
2237400,3.40991
2237700,3.45
2238000,3.43961
2238300,3.39972
2238600,3.39521
2238900,3.368
2239200,3.37013
2239500,3.383
2239800,3.383
2240100,3.38795
2240400,3.4061
2240700,3.45
2241000,3.45578
2241300,3.47736
2241600,3.48381
2241900,3.5016
2242200,3.52875
2242500,3.55041
2242800,3.57502
2243100,3.5942
2243400,3.60475
2243700,3.6074
2244000,3.60534
2244300,3.62077
2244600,3.61985
2244900,3.618
2245200,3.62139
2245500,3.62859
2245800,3.62357
2246100,3.622
2246400,3.63937
2246700,3.651
2247000,3.64686
2247300,3.647
2247600,3.69004
2247900,3.7278
2248200,3.73182
2248500,3.7326
2248800,3.7414
2249100,3.75
2249400,3.75107
2249700,3.75678
2250000,3.7725
2250300,3.786
2250600,3.79234
2250900,3.80577
2251200,3.80442
2251500,3.79759
2251800,3.78989
2252100,3.775
2252400,3.77644
2252700,3.77228
2253000,3.76242
2253300,3.763
2253600,3.75811
2253900,3.725
2254200,3.71219
2254500,3.67776
2254800,3.63494
2255100,3.551
2255400,3.54138
2255700,3.475
2256000,3.475
2256300,3.44814
2256600,3.43406
2256900,3.39974
2257200,3.36217
2257500,3.33359
2257800,3.28926
2258100,3.22362
2258400,3.18028
2258700,3.12808
2259000,3.09923
2259300,3.028
2259600,2.98884
2259900,2.92279
2260200,2.90318
2260500,2.8798
2260800,2.81008
2261100,2.726
2261400,2.717
2261700,2.62157
2262000,2.55644
2262300,2.476
2262600,2.476
2262900,2.37688
2263200,2.31475
2263500,2.28177
2263800,2.24063
2264100,2.17516
2264400,2.13638
2264700,2.0752
2265000,2.0483
2265300,1.977
2265600,1.97121
2265900,1.92577
2266200,1.89866
2266500,1.825
2266800,1.8086
2267100,1.77009
2267400,1.73383
2267700,1.709
2268000,1.68864
2268300,1.644
2268600,1.644
2268900,1.59719
2269200,1.59142
2269500,1.54714
2269800,1.53791
2270100,1.489
2270400,1.47614
2270700,1.451
2271000,1.43255
2271300,1.41373
2271600,1.38463
2271900,1.3694
2272200,1.34862
2272500,1.31935
2272800,1.29241
2273100,1.27282
2273400,1.26767
2273700,1.255
2274000,1.25194
2274300,1.22088
2274600,1.21862
2274900,1.21559
2275200,1.20889
2275500,1.205
2275800,1.19939
2276100,1.18631
2276400,1.17739
2276700,1.17036
2277000,1.16182
2277300,1.144
2277600,1.1447
2277900,1.145
2278200,1.1419
2278500,1.1385
2278800,1.13319
2279100,1.12849
2279400,1.1247
2279700,1.1238
2280000,1.12599
2280300,1.13021
2280600,1.13498
2280900,1.139
2281200,1.14018
2281500,1.14462
2281800,1.15031
2282100,1.16821
2282400,1.17492
2282700,1.189
2283000,1.19052
2283300,1.20853
2283600,1.21819
2283900,1.255
2284200,1.2634
2284500,1.29253
2284800,1.30879
2285100,1.314
2285400,1.35875
2285700,1.38334
2286000,1.41214
2286300,1.4477
2286600,1.48198
2286900,1.51819
2287200,1.5548
2287500,1.60322
2287800,1.65129
2288100,1.698
2288400,1.71313
2288700,1.75932
2289000,1.77839
2289300,1.887
2289600,1.89483
2289900,1.975
2290200,1.98421
2290500,2.00983
2290800,2.03948
2291100,2.108
2291400,2.11381
2291700,2.175
2292000,2.19617
2292300,2.249
2292600,2.26626
2292900,2.32855
2293200,2.35443
2293500,2.38902
2293800,2.39581
2294100,2.43759
2294400,2.4663
2294700,2.51527
2295000,2.55228
2295300,2.5609
2295600,2.56699
2295900,2.59341
2296200,2.602
2296500,2.64524
2296800,2.68097
2297100,2.699
2297400,2.705
2297700,2.73288
2298000,2.7426
2298300,2.75272
2298600,2.7526
2298900,2.75136
2299200,2.76798
2299500,2.776
2299800,2.80337
2300100,2.81628
2300400,2.83264
2300700,2.84062
2301000,2.84761
2301300,2.856
2301600,2.86537
2301900,2.87407
2302200,2.88258
2302500,2.892
2302800,2.89722
2303100,2.89645
2303400,2.91468
2303700,2.9314
2304000,2.93273
2304300,2.951
2304600,2.9519
2304900,2.9636
2305200,2.97218
2305500,2.99
2305800,2.98677
2306100,2.978
2306400,2.978
2306700,2.97304
2307000,2.97723
2307300,2.99
2307600,2.99
2307900,2.98302
2308200,2.98281
2308500,2.9838
2308800,2.98998
2309100,3.00727
2309400,3.01814
2309700,3.02673
2310000,3.03096
2310300,3.03313
2310600,3.0381
2310900,3.0422
2311200,3.0404
2311500,3.04201
2311800,3.03965
2312100,3.04334
2312400,3.05207
2312700,3.0638
2313000,3.06732
2313300,3.07
2313600,3.06957
2313900,3.05835
2314200,3.06513
2314500,3.08
2314800,3.08449
2315100,3.097
2315400,3.09858
2315700,3.10484
2316000,3.12001
2316300,3.12705
2316600,3.12609
2316900,3.1213
2317200,3.12852
2317500,3.138
2317800,3.14716
2318100,3.15879
2318400,3.17264
2318700,3.187
2319000,3.18878
2319300,3.19632
2319600,3.19991
2319900,3.2044
2320200,3.22131
2320500,3.24
2320800,3.24098
2321100,3.254
2321400,3.25717
2321700,3.28
2322000,3.28
2322300,3.29885
2322600,3.302
2322900,3.30114
2323200,3.31072
2323500,3.323
2323800,3.32021
2324100,3.323
2324400,3.323
2324700,3.30764
2325000,3.30516
2325300,3.312
2325600,3.31248
2325900,3.31961
2326200,3.32682
2326500,3.34581
2326800,3.35381
2327100,3.37688
2327400,3.39399
2327700,3.411
2328000,3.41752
2328300,3.41978
2328600,3.4237
2328900,3.44997
2329200,3.46241
2329500,3.478
2329800,3.47606
2330100,3.47978
2330400,3.49929
2330700,3.561
2331000,3.56638
2331300,3.573
2331600,3.573
2331900,3.55422
2332200,3.55302
2332500,3.579
2332800,3.58527
2333100,3.58189
2333400,3.58867
2333700,3.61261
2334000,3.60972
2334300,3.6192
2334600,3.61728
2334900,3.614
2335200,3.63476
2335500,3.64791
2335800,3.66653
2336100,3.723
2336400,3.71321
2336700,3.701
2337000,3.70047
2337300,3.69539
2337600,3.68055
2337900,3.641
2338200,3.64222
2338500,3.646
2338800,3.64117
2339100,3.626
2339400,3.62429
2339700,3.583
2340000,3.57578
2340300,3.553
2340600,3.54026
2340900,3.5
2341200,3.49817
2341500,3.453
2341800,3.43645
2342100,3.38183
2342400,3.368
2342700,3.32277
2343000,3.3163
2343300,3.324
2343600,3.29005
2343900,3.26169
2344200,3.2388
2344500,3.17716
2344800,3.1507
2345100,3.12
2345400,3.07725
2345700,3.004
2346000,2.95644
2346300,2.947
2346600,2.84785
2346900,2.828
2347200,2.73374
2347500,2.68077
2347800,2.64602
2348100,2.608
2348400,2.53882
2348700,2.51605
2349000,2.41406
2349300,2.36
2349600,2.33098
2349900,2.314
2350200,2.27056
2350500,2.21039
2350800,2.18521
2351100,2.092
2351400,2.07149
2351700,2.02212
2352000,2.00006
2352300,1.963
2352600,1.91035
2352900,1.84
2353200,1.82487
2353500,1.77686
2353800,1.78945
2354100,1.732
2354400,1.73043
2354700,1.673
2355000,1.65896
2355300,1.611
2355600,1.60963
2355900,1.558
2356200,1.54701
2356500,1.51262
2356800,1.49092
2357100,1.449
2357400,1.44822
2357700,1.417
2358000,1.41592
2358300,1.37
2358600,1.35566
2358900,1.347
2359200,1.31917
2359500,1.30153
2359800,1.28327
2360100,1.2672
2360400,1.25246
2360700,1.2326
2361000,1.22896
2361300,1.2216
2361600,1.21243
2361900,1.18903
2362200,1.17959
2362500,1.15717
2362800,1.14529
2363100,1.13113
2363400,1.1133
2363700,1.10049
2364000,1.0993
2364300,1.096
2364600,1.0973
2364900,1.10399
2365200,1.09616
2365500,1.0884
2365800,1.09048
2366100,1.09357
2366400,1.09821
2366700,1.10596
2367000,1.09931
2367300,1.097
2367600,1.09783
2367900,1.09903
2368200,1.10609
2368500,1.12385
2368800,1.12969
2369100,1.151
2369400,1.1527
2369700,1.16145
2370000,1.1662
2370300,1.18247
2370600,1.19079
2370900,1.20241
2371200,1.21072
2371500,1.23833
2371800,1.25688
2372100,1.29981
2372400,1.31744
2372700,1.34321
2373000,1.37376
2373300,1.40232
2373600,1.44098
2373900,1.48241
2374200,1.52131
2374500,1.56302
2374800,1.5851
2375100,1.62803
2375400,1.66214
2375700,1.76082
2376000,1.7792
2376300,1.858
2376600,1.86453
2376900,1.91518
2377200,1.92406
2377500,1.98237
2377800,2.03896
2378100,2.07932
2378400,2.103
2378700,2.14653
2379000,2.15433
2379300,2.26406
2379600,2.31716
2379900,2.35015
2380200,2.3949
2380500,2.402
2380800,2.47001
2381100,2.49304
2381400,2.54586
2381700,2.57612
2382000,2.60855
2382300,2.62989
2382600,2.66484
2382900,2.678
2383200,2.69221
2383500,2.75
2383800,2.76422
2384100,2.79439
2384400,2.81145
2384700,2.84109
2385000,2.85676
2385300,2.88096
2385600,2.88729
2385900,2.92388
2386200,2.93362
2386500,2.95819
2386800,2.9777
2387100,2.996
2387400,2.99715
2387700,3.00749
2388000,3.02039
2388300,3.039
2388600,3.04798
2388900,3.062
2389200,3.06506
2389500,3.07956
2389800,3.0796
2390100,3.11363
2390400,3.11532
2390700,3.121
2391000,3.12324
2391300,3.133
2391600,3.14481
2391900,3.1574
2392200,3.16671
2392500,3.171
2392800,3.18942
2393100,3.20459
2393400,3.20545
2393700,3.22305
2394000,3.22322
2394300,3.226
2394600,3.2247
2394900,3.2206
2395200,3.22394
2395500,3.24253
2395800,3.25257
2396100,3.26186
2396400,3.26621
2396700,3.273
2397000,3.28465
2397300,3.28615
2397600,3.28949
2397900,3.292
2398200,3.29278
2398500,3.2942
2398800,3.29568
2399100,3.298
2399400,3.29889
2399700,3.303
